# BUSCO version is: 3.1.0 
# The lineage dataset is: basidiomycota_odb9 (Creation date: 2016-02-13, number of species: 25, number of BUSCOs: 1335)
# To reproduce this run: python /apps/busco/3.1.0/scripts/run_BUSCO.py -i genome_example.fasta -o buscov3_genome_example -l /scratch1/spe12g/basidiomycota_odb9/ -m genome -c 4 -sp coprinus
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG092R01F3	Missing
EOG092R01F5	Missing
EOG092R01GK	Missing
EOG092R01GN	Duplicated	tig00000001	3281312	3285765	1473.6	835
EOG092R01GN	Duplicated	tig00000004	107870	112324	1473.6	835
EOG092R01GW	Missing
EOG092R01HD	Missing
EOG092R01J4	Missing
EOG092R01J5	Missing
EOG092R01JP	Missing
EOG092R01JW	Missing
EOG092R01JZ	Missing
EOG092R01KC	Duplicated	tig00000699	484348	488263	1334.4	796
EOG092R01KC	Duplicated	tig00001411	227165	231079	1334.3	796
EOG092R01KK	Duplicated	tig00000001	2829507	2834291	1339.3	813
EOG092R01KK	Duplicated	tig00000004	560603	565387	1339.3	813
EOG092R01KM	Missing
EOG092R01KV	Missing
EOG092R01KY	Missing
EOG092R01L3	Missing
EOG092R01M0	Missing
EOG092R01MB	Missing
EOG092R01MR	Missing
EOG092R01NO	Missing
EOG092R01O5	Missing
EOG092R01PA	Duplicated	tig00000286	7261037	7265016	407.0	280
EOG092R01PA	Duplicated	tig00001162	250969	254929	407.1	280
EOG092R01Q7	Missing
EOG092R01Q9	Missing
EOG092R01QZ	Duplicated	tig00000606	775710	779497	1183.1	794
EOG092R01QZ	Duplicated	tig00000641	1066209	1070001	1183.1	794
EOG092R01S5	Duplicated	tig00000699	665389	669791	747.5	873
EOG092R01S5	Duplicated	tig00001411	45775	50175	746.6	873
EOG092R01S6	Missing
EOG092R01SG	Duplicated	tig00000001	2612862	2618479	582.3	765
EOG092R01SG	Duplicated	tig00000004	775880	781497	582.3	765
EOG092R01SR	Missing
EOG092R01SS	Duplicated	tig00000001	8899356	8906941	1143.4	766
EOG092R01SS	Duplicated	tig00000098	469588	475941	1137.2	695
EOG092R01TR	Missing
EOG092R01TX	Duplicated	tig00000287	1133493	1137615	850.2	677
EOG092R01TX	Duplicated	tig00000636	48516	52638	849.5	676
EOG092R01UZ	Duplicated	tig00000001	6256405	6261390	1651.0	920
EOG092R01UZ	Duplicated	tig00000059	792905	797889	1651.0	920
EOG092R01WS	Duplicated	tig00000287	1580567	1583908	1261.2	712
EOG092R01WS	Duplicated	tig00000637	13422	16763	1261.2	712
EOG092R01XX	Missing
EOG092R01Y1	Missing
EOG092R01YM	Duplicated	tig00000286	2781132	2787476	962.1	923
EOG092R01YM	Duplicated	tig00000297	112976	119319	962.2	923
EOG092R01Z4	Missing
EOG092R01ZO	Missing
EOG092R0207	Missing
EOG092R0208	Missing
EOG092R0219	Missing
EOG092R022A	Missing
EOG092R022P	Fragmented	tig00000077	734594	741224	300.1	265
EOG092R0235	Complete	tig00000286	2646969	2650341	912.6	679
EOG092R023T	Duplicated	tig00000001	1036731	1047567	333.1	454
EOG092R023T	Duplicated	tig00000046	1223347	1234018	331.4	447
EOG092R023Y	Duplicated	tig00000286	2600154	2603836	1382.0	794
EOG092R023Y	Duplicated	tig00000295	48968	52650	1382.0	794
EOG092R027E	Missing
EOG092R027I	Missing
EOG092R027K	Missing
EOG092R027T	Missing
EOG092R0285	Missing
EOG092R028H	Missing
EOG092R02AA	Missing
EOG092R02B6	Missing
EOG092R02BA	Duplicated	tig00000286	4353954	4356758	606.1	566
EOG092R02BA	Duplicated	tig00000767	196846	199650	605.3	567
EOG092R02BC	Missing
EOG092R02BV	Missing
EOG092R02BW	Missing
EOG092R02D8	Missing
EOG092R02F2	Duplicated	tig00000001	6723443	6726788	980.1	750
EOG092R02F2	Duplicated	tig00000077	1790918	1794263	980.4	750
EOG092R02F4	Missing
EOG092R02F8	Missing
EOG092R02G9	Missing
EOG092R02GN	Missing
EOG092R02HL	Duplicated	tig00000001	7320560	7325634	908.2	734
EOG092R02HL	Duplicated	tig00000077	1196680	1201753	907.0	734
EOG092R02IG	Missing
EOG092R02J2	Missing
EOG092R02K0	Missing
EOG092R02K3	Missing
EOG092R02KI	Duplicated	tig00000287	1382240	1390938	398.2	706
EOG092R02KI	Duplicated	tig00000636	301839	310537	398.1	706
EOG092R02KV	Missing
EOG092R02L0	Missing
EOG092R02L7	Missing
EOG092R02LD	Duplicated	tig00000286	835280	836912	344.0	301
EOG092R02LD	Duplicated	tig00000339	14900	16532	344.0	301
EOG092R02LE	Missing
EOG092R02LS	Missing
EOG092R02M9	Duplicated	tig00000606	827304	830412	990.0	622
EOG092R02M9	Duplicated	tig00000641	1012457	1015536	990.0	622
EOG092R02MS	Missing
EOG092R02MZ	Missing
EOG092R02N6	Duplicated	tig00000001	8590362	8593201	997.8	549
EOG092R02N6	Duplicated	tig00000098	190312	193151	997.8	549
EOG092R02N8	Missing
EOG092R02NJ	Missing
EOG092R02NK	Missing
EOG092R02O1	Duplicated	tig00000699	4439311	4442477	1115.0	697
EOG092R02O1	Duplicated	tig00000729	404020	407194	1115.0	697
EOG092R02O2	Missing
EOG092R02OQ	Missing
EOG092R02P2	Missing
EOG092R02P9	Missing
EOG092R02PN	Missing
EOG092R02PP	Missing
EOG092R02PW	Missing
EOG092R02Q5	Missing
EOG092R02RH	Missing
EOG092R02RK	Duplicated	tig00000001	466093	475529	782.1	547
EOG092R02RK	Duplicated	tig00001493	118296	127651	782.2	547
EOG092R02RP	Missing
EOG092R02SB	Missing
EOG092R02TD	Missing
EOG092R02TP	Missing
EOG092R02UM	Duplicated	tig00000286	1112268	1115309	684.5	564
EOG092R02UM	Duplicated	tig00000339	301310	304351	684.8	564
EOG092R02VE	Missing
EOG092R02WD	Missing
EOG092R02WG	Missing
EOG092R02WV	Duplicated	tig00000001	531285	534209	1085.5	620
EOG092R02WV	Duplicated	tig00001493	59436	62360	1085.3	620
EOG092R02XO	Duplicated	tig00000286	5665123	5669596	310.1	306
EOG092R02XO	Duplicated	tig00001116	453564	458170	309.8	306
EOG092R02XP	Missing
EOG092R02XQ	Missing
EOG092R02XU	Missing
EOG092R02Y3	Missing
EOG092R02YD	Duplicated	tig00000287	1378137	1380952	485.5	490
EOG092R02YD	Duplicated	tig00000636	297736	300551	485.5	490
EOG092R030R	Missing
EOG092R032U	Missing
EOG092R033G	Missing
EOG092R033S	Missing
EOG092R0362	Missing
EOG092R037C	Missing
EOG092R037Z	Duplicated	tig00000287	1636257	1639925	675.3	511
EOG092R037Z	Duplicated	tig00000637	63536	67204	675.3	511
EOG092R0383	Duplicated	tig00000001	786357	789144	326.0	526
EOG092R0383	Duplicated	tig00000046	1462960	1465747	328.8	527
EOG092R038J	Missing
EOG092R038Z	Duplicated	tig00000287	1196065	1198766	1054.7	653
EOG092R038Z	Duplicated	tig00000636	111094	113795	1054.7	653
EOG092R0390	Missing
EOG092R0393	Duplicated	tig00000286	4856977	4864843	476.2	319
EOG092R0393	Duplicated	tig00001116	1145515	1153373	476.9	319
EOG092R039K	Missing
EOG092R039Q	Missing
EOG092R039V	Duplicated	tig00000001	620240	623078	827.3	643
EOG092R039V	Duplicated	tig00000046	1634095	1636933	827.3	643
EOG092R03AF	Missing
EOG092R03AG	Missing
EOG092R03AL	Missing
EOG092R03AM	Missing
EOG092R03BY	Missing
EOG092R03CC	Duplicated	tig00000001	1365282	1369598	725.2	671
EOG092R03CC	Duplicated	tig00000046	888553	891837	725.7	672
EOG092R03CM	Missing
EOG092R03CW	Missing
EOG092R03CY	Duplicated	tig00000699	120194	121528	327.0	186
EOG092R03CY	Duplicated	tig00001411	591995	593329	327.0	186
EOG092R03DJ	Missing
EOG092R03DL	Duplicated	tig00000699	422330	425083	447.6	267
EOG092R03DL	Duplicated	tig00001411	290352	293105	447.6	267
EOG092R03DO	Missing
EOG092R03DS	Missing
EOG092R03EK	Missing
EOG092R03F0	Missing
EOG092R03FK	Missing
EOG092R03GK	Duplicated	tig00000699	1142283	1145260	795.6	619
EOG092R03GK	Duplicated	tig00001416	158898	161875	795.6	619
EOG092R03GX	Missing
EOG092R03HT	Duplicated	tig00000001	6347840	6351653	1146.8	626
EOG092R03HT	Duplicated	tig00000059	902745	906558	1146.8	626
EOG092R03IM	Missing
EOG092R03JE	Missing
EOG092R03JI	Missing
EOG092R03JU	Missing
EOG092R03K4	Missing
EOG092R03LA	Duplicated	tig00000699	4436538	4439152	605.7	470
EOG092R03LA	Duplicated	tig00000729	401247	403861	605.7	470
EOG092R03LT	Duplicated	tig00000606	653535	656174	1250.5	670
EOG092R03LT	Duplicated	tig00000641	1206936	1209575	1250.5	670
EOG092R03M8	Missing
EOG092R03MM	Fragmented	tig00000001	7073688	7082036	516.4	512
EOG092R03MU	Missing
EOG092R03N3	Missing
EOG092R03NF	Missing
EOG092R03NH	Missing
EOG092R03O3	Duplicated	tig00000001	9132179	9134624	271.0	251
EOG092R03O3	Duplicated	tig00000098	683257	685702	271.0	251
EOG092R03OF	Missing
EOG092R03P3	Missing
EOG092R03PP	Missing
EOG092R03QD	Missing
EOG092R03R2	Missing
EOG092R03S0	Missing
EOG092R03S3	Missing
EOG092R03S5	Missing
EOG092R03S6	Missing
EOG092R03ST	Missing
EOG092R03U6	Missing
EOG092R03VI	Missing
EOG092R03VP	Missing
EOG092R03WR	Missing
EOG092R03XA	Missing
EOG092R03XN	Missing
EOG092R03XU	Missing
EOG092R03ZJ	Missing
EOG092R040D	Missing
EOG092R040T	Fragmented	tig00001001	403016	403420	74.1	90
EOG092R0414	Duplicated	tig00000606	1517688	1520871	611.4	614
EOG092R0414	Duplicated	tig00000641	344942	348125	611.4	614
EOG092R041D	Duplicated	tig00000001	538881	541776	398.9	485
EOG092R041D	Duplicated	tig00001493	51883	54778	399.2	485
EOG092R041W	Missing
EOG092R041Z	Duplicated	tig00000606	1086767	1089131	354.8	458
EOG092R041Z	Duplicated	tig00000641	758417	760781	354.8	458
EOG092R042D	Missing
EOG092R042R	Missing
EOG092R0435	Missing
EOG092R043H	Duplicated	tig00000606	1091407	1093531	732.6	449
EOG092R043H	Duplicated	tig00000641	754015	756139	734.5	449
EOG092R044E	Missing
EOG092R044P	Fragmented	tig00000699	863269	863669	63.8	72
EOG092R0453	Duplicated	tig00000286	268055	271299	855.3	525
EOG092R0453	Duplicated	tig00000318	206825	209624	860.5	527
EOG092R045F	Missing
EOG092R0463	Missing
EOG092R046E	Missing
EOG092R046U	Duplicated	tig00000001	6299078	6300482	197.5	262
EOG092R046U	Duplicated	tig00000059	842035	843439	197.5	262
EOG092R0470	Missing
EOG092R047C	Missing
EOG092R047O	Complete	tig00001162	790622	796878	313.7	352
EOG092R047R	Missing
EOG092R047X	Duplicated	tig00000699	1484125	1487093	495.9	484
EOG092R047X	Duplicated	tig00001001	168820	171788	495.9	484
EOG092R04AM	Missing
EOG092R04B7	Complete	tig00000001	3881670	3886539	380.2	414
EOG092R04C9	Missing
EOG092R04D6	Missing
EOG092R04D7	Missing
EOG092R04DC	Duplicated	tig00000001	8289027	8290730	572.6	379
EOG092R04DC	Duplicated	tig00000077	84065	85768	572.6	379
EOG092R04E5	Missing
EOG092R04EG	Duplicated	tig00000286	3108697	3113103	897.9	655
EOG092R04EG	Duplicated	tig00000303	200647	205039	897.9	655
EOG092R04EN	Duplicated	tig00000286	4732465	4735419	658.6	483
EOG092R04EN	Duplicated	tig00001116	1284468	1287422	658.6	483
EOG092R04F0	Missing
EOG092R04F8	Missing
EOG092R04FD	Missing
EOG092R04G8	Missing
EOG092R04HK	Missing
EOG092R04IN	Missing
EOG092R04JP	Missing
EOG092R04KO	Duplicated	tig00000286	1203031	1206863	1195.7	615
EOG092R04KO	Duplicated	tig00000339	387387	391219	1195.7	615
EOG092R04KV	Duplicated	tig00000001	484813	486744	228.9	199
EOG092R04KV	Duplicated	tig00001493	106833	108764	228.0	199
EOG092R04LA	Missing
EOG092R04M7	Missing
EOG092R04MI	Missing
EOG092R04N3	Duplicated	tig00000286	7347529	7350021	792.8	529
EOG092R04N3	Duplicated	tig00001162	138352	140844	792.4	529
EOG092R04NK	Missing
EOG092R04OV	Missing
EOG092R04P0	Duplicated	tig00000699	817128	821324	1469.1	1047
EOG092R04P0	Duplicated	tig00001416	496473	500669	1469.2	1047
EOG092R04P4	Fragmented	tig00000650	6259	9575	289.0	463
EOG092R04PE	Missing
EOG092R04PJ	Missing
EOG092R04PO	Missing
EOG092R04PS	Missing
EOG092R04QM	Duplicated	tig00000286	6822802	6825368	444.7	328
EOG092R04QM	Duplicated	tig00001162	677911	680477	444.7	328
EOG092R04RH	Duplicated	tig00000286	6741589	6744751	432.1	339
EOG092R04RH	Duplicated	tig00001162	758360	761522	433.8	339
EOG092R04RX	Missing
EOG092R04SD	Duplicated	tig00000286	2253641	2256590	377.4	405
EOG092R04SD	Duplicated	tig00000290	218410	221360	377.4	405
EOG092R04SM	Missing
EOG092R04SS	Missing
EOG092R04VB	Missing
EOG092R04W3	Duplicated	tig00000699	814037	816514	779.4	501
EOG092R04W3	Duplicated	tig00001416	501269	503761	779.3	501
EOG092R04WN	Missing
EOG092R04WO	Duplicated	tig00000001	6744470	6753382	653.5	762
EOG092R04WO	Duplicated	tig00000077	1765375	1774513	648.7	704
EOG092R04X2	Duplicated	tig00000287	627633	630283	998.6	594
EOG092R04X2	Duplicated	tig00000620	183286	185936	998.6	594
EOG092R04X7	Fragmented	tig00000339	796478	803775	867.7	527
EOG092R04Y3	Missing
EOG092R04Y7	Duplicated	tig00000287	2736067	2737545	513.2	274
EOG092R04Y7	Duplicated	tig00000599	297134	298612	513.2	274
EOG092R050B	Missing
EOG092R050F	Missing
EOG092R0510	Duplicated	tig00000286	3498803	3501391	601.1	530
EOG092R0510	Duplicated	tig00000332	268163	270751	600.6	527
EOG092R051T	Missing
EOG092R051W	Missing
EOG092R0524	Missing
EOG092R052F	Missing
EOG092R052Q	Duplicated	tig00000287	2386396	2388797	981.4	554
EOG092R052Q	Duplicated	tig00000605	18714	21115	981.4	554
EOG092R053O	Duplicated	tig00000286	3411407	3414425	429.6	440
EOG092R053O	Duplicated	tig00000332	350115	353133	429.6	440
EOG092R054E	Duplicated	tig00000287	3408710	3411280	1059.7	561
EOG092R054E	Duplicated	tig00000606	279795	282365	1059.7	561
EOG092R054L	Missing
EOG092R054Y	Duplicated	tig00000699	1803430	1809056	541.2	538
EOG092R054Y	Duplicated	tig00000745	27662	33288	541.2	538
EOG092R056Q	Missing
EOG092R056X	Missing
EOG092R0570	Missing
EOG092R057B	Missing
EOG092R057L	Missing
EOG092R058I	Missing
EOG092R0590	Missing
EOG092R059D	Missing
EOG092R059S	Missing
EOG092R05AD	Missing
EOG092R05BI	Missing
EOG092R05BW	Missing
EOG092R05DL	Duplicated	tig00000287	390382	392678	1127.9	564
EOG092R05DL	Duplicated	tig00000620	441504	443800	1127.9	564
EOG092R05E8	Missing
EOG092R05EA	Missing
EOG092R05EM	Missing
EOG092R05EY	Duplicated	tig00000001	9070046	9072929	595.7	346
EOG092R05EY	Duplicated	tig00000098	620328	623210	594.8	346
EOG092R05FD	Missing
EOG092R05FZ	Missing
EOG092R05HF	Missing
EOG092R05J5	Duplicated	tig00000287	1348151	1350199	809.8	490
EOG092R05J5	Duplicated	tig00000636	267720	269768	809.8	490
EOG092R05ND	Missing
EOG092R05PY	Missing
EOG092R05R4	Missing
EOG092R05SX	Duplicated	tig00000699	1270317	1273760	423.6	418
EOG092R05SX	Duplicated	tig00001416	37924	41367	423.6	418
EOG092R05SZ	Duplicated	tig00000286	6131543	6134691	987.4	576
EOG092R05SZ	Duplicated	tig00001162	1370684	1373832	987.4	576
EOG092R05TB	Missing
EOG092R05TX	Duplicated	tig00000286	1050863	1053417	702.0	476
EOG092R05TX	Duplicated	tig00000339	242015	244570	702.0	476
EOG092R05V7	Missing
EOG092R05VL	Missing
EOG092R05VY	Missing
EOG092R05WP	Missing
EOG092R05YF	Missing
EOG092R05ZC	Missing
EOG092R061J	Missing
EOG092R061N	Missing
EOG092R0633	Missing
EOG092R0637	Duplicated	tig00000286	2317777	2321084	950.4	504
EOG092R0637	Duplicated	tig00000290	164931	167696	950.2	504
EOG092R063F	Missing
EOG092R063X	Duplicated	tig00000287	2326173	2329464	581.7	473
EOG092R063X	Duplicated	tig00000287	2329586	2331958	668.2	492
EOG092R063X	Duplicated	tig00000612	103380	105752	668.2	492
EOG092R063X	Duplicated	tig00000612	99967	103258	581.7	473
EOG092R0645	Duplicated	tig00000001	6703628	6706445	869.9	500
EOG092R0645	Duplicated	tig00000077	1811291	1814108	869.9	500
EOG092R066G	Fragmented	tig00000287	3178917	3185893	398.0	317
EOG092R067Q	Duplicated	tig00000287	2270866	2274008	428.2	504
EOG092R067Q	Duplicated	tig00000612	52178	55310	427.7	506
EOG092R0685	Missing
EOG092R068U	Missing
EOG092R069Y	Missing
EOG092R06B7	Missing
EOG092R06BC	Missing
EOG092R06DT	Missing
EOG092R06EH	Duplicated	tig00000001	7326301	7327518	140.4	117
EOG092R06EH	Duplicated	tig00000077	1194796	1196013	140.4	117
EOG092R06ER	Missing
EOG092R06EZ	Missing
EOG092R06FZ	Missing
EOG092R06HA	Missing
EOG092R06IK	Duplicated	tig00000001	1102120	1104123	902.2	433
EOG092R06IK	Duplicated	tig00000046	1161432	1163435	902.2	433
EOG092R06J6	Missing
EOG092R06JB	Duplicated	tig00000001	5378450	5380930	297.1	237
EOG092R06JB	Duplicated	tig00000127	390740	393215	297.1	237
EOG092R06K7	Missing
EOG092R06KY	Missing
EOG092R06LD	Missing
EOG092R06LI	Missing
EOG092R06NL	Missing
EOG092R06P4	Complete	tig00000699	3700727	3704808	284.6	309
EOG092R06RU	Complete	tig00000699	2076621	2080040	715.3	598
EOG092R06S0	Missing
EOG092R06SP	Duplicated	tig00000287	3322136	3324287	458.6	346
EOG092R06SP	Duplicated	tig00000606	192241	194395	458.1	346
EOG092R06TP	Duplicated	tig00000699	1416584	1419008	970.0	495
EOG092R06TP	Duplicated	tig00001001	107336	109760	970.0	495
EOG092R06U0	Missing
EOG092R06V0	Missing
EOG092R06VC	Duplicated	tig00000286	3793665	3796041	711.3	441
EOG092R06VC	Duplicated	tig00000952	42893	45269	711.3	441
EOG092R06VN	Missing
EOG092R06VY	Duplicated	tig00000001	6279944	6282586	591.5	488
EOG092R06VY	Duplicated	tig00000059	822918	825560	591.8	488
EOG092R06X8	Missing
EOG092R06XC	Duplicated	tig00000699	797525	799573	564.8	454
EOG092R06XC	Duplicated	tig00001416	518231	520279	564.8	454
EOG092R06XU	Missing
EOG092R06XW	Missing
EOG092R06ZW	Missing
EOG092R070F	Missing
EOG092R0717	Fragmented	tig00000286	5949610	5956101	289.6	212
EOG092R0720	Duplicated	tig00000287	1410318	1412472	727.9	370
EOG092R0720	Duplicated	tig00000636	330009	332163	727.9	370
EOG092R072B	Missing
EOG092R072K	Duplicated	tig00000286	2541191	2543742	579.4	391
EOG092R072K	Duplicated	tig00000295	114551	117102	579.4	391
EOG092R072T	Duplicated	tig00000001	34435	39926	473.6	360
EOG092R072T	Duplicated	tig00001493	550499	556787	473.6	360
EOG092R073C	Duplicated	tig00000606	682502	685729	645.2	417
EOG092R073C	Duplicated	tig00000641	1177303	1180530	645.2	417
EOG092R074J	Duplicated	tig00000001	8053660	8060675	518.6	383
EOG092R074J	Duplicated	tig00000077	332037	338224	518.3	376
EOG092R0764	Duplicated	tig00000286	6208114	6213055	465.3	352
EOG092R0764	Duplicated	tig00001162	1292592	1297534	465.3	352
EOG092R076W	Missing
EOG092R0773	Missing
EOG092R077C	Duplicated	tig00000001	6222389	6224868	340.0	256
EOG092R077C	Duplicated	tig00000059	758888	761367	340.0	256
EOG092R077Q	Duplicated	tig00000286	3273011	3275495	1005.8	527
EOG092R077Q	Duplicated	tig00000308	115449	117933	1005.8	527
EOG092R0785	Missing
EOG092R078B	Missing
EOG092R079G	Missing
EOG092R07A5	Duplicated	tig00000287	2911189	2913558	481.9	376
EOG092R07A5	Duplicated	tig00000602	21294	23663	481.9	376
EOG092R07AD	Missing
EOG092R07BH	Missing
EOG092R07BO	Missing
EOG092R07CR	Missing
EOG092R07DK	Missing
EOG092R07DL	Duplicated	tig00000287	2020457	2022784	249.7	369
EOG092R07DL	Duplicated	tig00000600	203918	206245	251.6	345
EOG092R07DQ	Missing
EOG092R07EZ	Missing
EOG092R07G0	Missing
EOG092R07GB	Missing
EOG092R07GM	Missing
EOG092R07GO	Missing
EOG092R07H5	Missing
EOG092R07HE	Missing
EOG092R07HG	Fragmented	tig00000001	7554725	7564874	384.3	365
EOG092R07HN	Missing
EOG092R07JN	Missing
EOG092R07K7	Missing
EOG092R07LS	Duplicated	tig00000001	504264	509008	385.2	308
EOG092R07LS	Duplicated	tig00001493	84589	89324	369.6	294
EOG092R07LZ	Missing
EOG092R07MT	Duplicated	tig00000699	3750131	3753415	1007.3	606
EOG092R07MT	Duplicated	tig00000705	239647	243072	893.6	591
EOG092R07NX	Missing
EOG092R07OK	Complete	tig00000001	3430808	3438195	615.9	505
EOG092R07R7	Missing
EOG092R07T1	Missing
EOG092R07TL	Duplicated	tig00000001	4043206	4049065	263.0	714
EOG092R07TL	Duplicated	tig00000091	756271	762619	252.4	701
EOG092R07UH	Missing
EOG092R07UL	Missing
EOG092R07XL	Missing
EOG092R080H	Duplicated	tig00000286	3150721	3152724	502.7	334
EOG092R080H	Duplicated	tig00000303	242658	244661	502.7	334
EOG092R082W	Missing
EOG092R0848	Missing
EOG092R0849	Missing
EOG092R084Q	Duplicated	tig00000001	5907446	5909290	428.3	317
EOG092R084Q	Duplicated	tig00000059	443849	445693	428.3	317
EOG092R086A	Missing
EOG092R087T	Missing
EOG092R0881	Missing
EOG092R088P	Duplicated	tig00000699	2280433	2282576	821.3	439
